URL,Arquivo,Linha,Texto,Contexto
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.1.0.md",46,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.1.0.md",76,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratada  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.1.0.md",106,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.1.0.md",137,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.2.0.md",15,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.2.0.md",46,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.2.0.md",76,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratada  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.2.0.md",106,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.2.0.md",137,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.3.0.md",15,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.3.0.md",46,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.3.0.md",76,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratada  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.3.0.md",106,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.3.0.md",137,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.4.0.md",15,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.4.0.md",46,"Adiantamento a Depositante (Unarranged Account Overdraft)","de crédito de Adiantamento a Depositantes  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.4.0.md",76,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratada  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.4.0.md",106,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Adiantamento-a-Depositante-\(Unarranged-Account-Overdraft\","add/openfinance_markdown/[DC] Adiantamento a Depositantes/old/Informações Gerais - [DC] Adiantamento a Depositantes - v2.4.0.md",137,"Adiantamento a Depositante (Unarranged Account Overdraft)","de Adiantamento a Depositantes contratadas  Tags: [Adiantamento a Depositante (Unarranged Account Ov"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Adiantamento a Depositantes/Informações Gerais - Adiantamento a Depositantes - v2.1.0-rc.2.md",15,"Identificador padronizado da operação de crédito – Ipoc Code","a-Depositante-\(Unarranged-Account-Overdraft\)) e [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Adiantamento a Depositantes/Informações Gerais - Adiantamento a Depositantes - v2.1.0-rc.2.md",46,"Identificador padronizado da operação de crédito – Ipoc Code","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Adiantamento a Depositantes/old/Informações Gerais - Adiantamento a Depositantes - v2.0.1.md",15,"Identificador padronizado da operação de crédito – Ipoc Code","a-Depositante-\(Unarranged-Account-Overdraft\)) e [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Adiantamento a Depositantes/old/Informações Gerais - Adiantamento a Depositantes - v2.0.1.md",46,"Identificador padronizado da operação de crédito – Ipoc Code","iki/spaces/OF/pages/17379230#Encargo-\(Charge\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",13,"Identificador padronizado da operação de crédito – Ipoc Code","edit%C3%B3rio-Descontado-\(Invoice-Financing\)) e [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.2.md",43,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",13,"Identificador padronizado da operação de crédito – Ipoc Code","edit%C3%B3rio-Descontado-\(Invoice-Financing\)) e [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.0.1.md",43,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",13,"Identificador padronizado da operação de crédito – Ipoc Code","edit%C3%B3rio-Descontado-\(Invoice-Financing\)) e [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Direitos Creditórios Descontados/old/Informações Gerais - Direitos Creditórios Descontados - v2.1.1-rc.1.md",43,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.0.1.md",13,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.0.1.md",44,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.1.0-rc.1.md",13,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Empréstimos/old/Informações Gerais - Empréstimos - v2.1.0-rc.1.md",44,"Identificador padronizado da operação de crédito – Ipoc Code","ges/17379230#Ente-Consignante-\(CnpjConsignee\)), [Identificador padronizado da operação de crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Financiamento/Informações Gerais - Financiamento - v2.1.0.md",106,"Identificador Padronizado da Operação de Crédito – Ipoc Code","s/OF/pages/17379230#Financiamento-\(Financing\)), [Identificador Padronizado da Operação de Crédito"
"https://openfinancebrasil.atlassian.net/wiki/spaces/OF/pages/17379230#Identificador-Padronizado-da-Opera%C3%A7%C3%A3o-de-Cr%C3%A9dito-%E2%80%93-Ipoc-Code","add/openfinance_markdown/Financiamento/old/Informações Gerais - Financiamento - v2.0.1.md",45,"Identificador Padronizado da Operação de Crédito – Ipoc Code","s/OF/pages/17379230#Financiamento-\(Financing\)), [Identificador Padronizado da Operação de Crédito"
